id,email,username,display_name,phone,phone_contact_enabled,nationality,school,grade,zip_code,default_radius_mi,default_filter_same_zip,default_filter_same_nationality,default_filter_same_school,is_verified,status,created_at,updated_at
468552db-87c2-40a1-b501-f637c4f5d75a,jd3840@columbia.edu,james.doyle,,+12125550100,true,US,columbia_college,undergraduate,10027,2.5,false,false,false,true,active,2025-01-29T03:19:25+00:00,2025-03-06T23:03:55+00:00
0332b012-61c9-4d8e-b351-0e688c2b69d3,ac6769@columbia.edu,ananya_ch,,+19295550120,true,IN,columbia_college,undergraduate,10027,2.5,false,false,false,true,active,2026-09-02T17:55:00+00:00,2026-09-02T18:00:00+00:00
c88efa62-e4cc-4ce2-825d-a2d3bda7324f,eb7591@columbia.edu,emma_be,,,true,US,cbs,graduate,10027,2.5,false,false,false,true,active,2026-01-27T13:57:25+00:00,2026-03-11T14:22:57+00:00
b9a3d8a8-1d58-4cf2-971d-224a10dd8600,zw1969@columbia.edu,zoe_wh,Zoe Whitfield,,true,US,seas_undergrad,undergraduate,10027,5.0,false,false,false,true,active,2026-01-18T07:47:30+00:00,2026-02-06T11:28:59+00:00
0aabd794-f14a-43d9-8e1c-c2cfed209e13,ds1596@columbia.edu,daniel_si,Daniel Sinclair,,true,US,seas_grad,graduate,10035,10.0,false,false,false,false,active,2025-09-23T21:19:58+00:00,2025-10-06T15:30:33+00:00
8c0f035c-ed24-4e92-9e38-7d7562011845,pm9835@columbia.edu,piotr_mo,,,true,RU,seas_undergrad,undergraduate,10027,2.5,false,false,false,true,active,2024-11-01T15:33:00+00:00,2024-11-18T10:00:42+00:00
ded797b6-afed-4f9c-8ae0-35b3c61aa0e4,wz7726@columbia.edu,w_zhu,Wei Zhu,+19175550161,true,CN,public_health,graduate,10451,2.5,false,false,false,true,active,2024-09-04T05:43:02+00:00,2024-11-21T00:23:05+00:00
df691f30-136a-487c-b5bc-1071c74717ae,sw2796@columbia.edu,sophia_wa,Sophia Walsh,+12125550162,false,US,cbs,graduate,10023,2.5,false,false,false,true,active,2026-01-21T03:13:44+00:00,2026-02-19T16:11:29+00:00
7c0571bd-539c-4f78-bbd4-fba222e5224f,nh9920@columbia.edu,nour.haddad,,+19175550131,true,EG,columbia_college,undergraduate,10027,2.5,false,true,false,false,active,2025-09-17T06:57:44+00:00,2025-10-21T21:27:41+00:00
c6a5d754-8540-4f09-a164-55d8ca668819,tj4202@columbia.edu,taeyang_ja,Taeyang Jang,+16465550119,true,KR,law,graduate,10031,2.5,false,false,false,true,active,2026-09-02T17:55:00+00:00,2026-09-02T18:00:00+00:00
78adb4b4-64d8-4a3f-b789-0aeeccaf033e,ef1819@columbia.edu,emma.fletcher,,+13475550128,true,US,general_studies,undergraduate,10027,1.0,false,false,false,true,active,2025-08-25T00:31:18+00:00,2025-10-08T05:59:38+00:00
3e1135b6-a11d-4440-9839-7607ab0df809,nb3675@columbia.edu,niklas_be,,,true,DE,seas_undergrad,undergraduate,10013,2.5,false,false,false,true,active,2025-01-20T21:27:16+00:00,2025-07-17T03:14:52+00:00
aedee5fd-dd23-420b-9df6-813aa5259225,ow9023@columbia.edu,olivia_wh,Olivia Whitfield,+12125550137,true,US,teachers_college,graduate,10027,2.5,false,false,false,true,active,2026-02-04T07:35:56+00:00,2026-08-18T13:57:31+00:00
d9d5009b-8473-435d-91be-6bcb17ddb763,mf2334@columbia.edu,marie_fi,,+12125550192,true,DE,columbia_college,undergraduate,10027,2.5,false,false,false,true,active,2026-09-02T01:00:46+00:00,2026-09-02T18:00:00+00:00
04531230-dd4e-4ce8-a301-2b7332324090,jc3202@columbia.edu,junho_ch,,,true,KR,sipa,graduate,10027,2.5,false,true,false,true,active,2026-09-02T17:55:00+00:00,2026-09-02T18:00:00+00:00
6aacb066-212b-444d-b253-5871c426b9d0,zs9343@columbia.edu,zhihao_su,,,true,CN,cbs,graduate,10026,2.5,false,false,false,true,active,2026-01-22T21:33:48+00:00,2026-02-26T21:46:38+00:00
7d2e833a-8242-43a6-93ca-e79df0b2cd59,ym3560@columbia.edu,yuxin_ma,Yuxin Ma,+12125550161,true,CN,seas_undergrad,undergraduate,10025,2.5,false,false,false,true,active,2025-02-01T17:54:55+00:00,2025-02-14T03:04:52+00:00
2ad9462f-49f8-4d9a-8f1f-6f573c1e266f,sj7377@columbia.edu,seoyeon.jang,,,true,KR,columbia_college,undergraduate,10025,2.5,false,false,false,true,active,2025-02-07T23:19:58+00:00,2025-03-22T09:58:56+00:00
34c4679a-d188-4ff3-b1e7-463f1c6bc2f7,js3446@columbia.edu,jimin_se,Jimin Seo,+19295550173,true,KR,cbs,graduate,10016,2.5,false,false,true,true,active,2026-02-13T20:13:43+00:00,2026-02-14T17:04:23+00:00
6e8bd2b2-8577-4176-ab3c-67fe5e14d009,dr7547@columbia.edu,daniel_re,,+19175550141,true,US,law,graduate,10025,2.5,false,false,false,true,active,2026-09-02T17:55:00+00:00,2026-09-02T18:00:00+00:00
43dbd776-bd4c-4ef1-933a-59af47a589b5,cv1239@columbia.edu,camila_va,Camila Vargas,,true,MX,cbs,faculty_staff,10031,2.5,false,false,false,true,active,2024-08-28T05:34:59+00:00,2024-09-19T04:56:08+00:00
d4753420-55e3-4598-a047-da09e69fedd7,ss2288@columbia.edu,siriporn_sr,,+12125550104,false,TH,general_studies,undergraduate,11205,2.5,false,false,false,true,active,2026-01-28T12:27:58+00:00,2026-03-15T08:12:24+00:00
45f130cc-34a3-4ca4-9ab0-3af07f0467c9,jm4096@columbia.edu,javier.martinez,,+12125550130,true,CL,seas_grad,graduate,10027,2.5,false,false,false,true,active,2026-01-17T04:29:09+00:00,2026-03-30T22:20:07+00:00
345afc84-e133-4249-9c52-f900042bc4f9,dk3256@columbia.edu,divya_ku,Divya Kulkarni,,true,IN,cbs,graduate,11101,2.5,false,false,false,true,active,2025-09-06T05:13:26+00:00,2025-09-06T12:23:07+00:00
2e33ff49-a484-4f82-95d2-dc4216703bb3,oh4118@columbia.edu,owen.hayes,Owen Hayes,+19295550114,true,US,seas_undergrad,undergraduate,10027,2.5,false,false,false,true,active,2025-01-17T08:12:15+00:00,2025-01-29T15:06:08+00:00
334bebc0-796e-4843-a311-d48635b44d02,hz8352@columbia.edu,hao.zhang,,+12125550109,true,CN,law,graduate,10027,1.0,false,false,false,true,active,2026-09-02T17:55:00+00:00,2026-09-02T18:00:00+00:00
9730bd67-60e7-46d5-8f69-66fc57d96d4e,sk5524@columbia.edu,sota_ko,,+12125550106,true,JP,gsas,graduate,10025,10.0,false,false,false,false,active,2025-08-29T08:26:02+00:00,2025-10-02T15:53:30+00:00
d823a16e-880c-448d-9a0e-2011ba453ad1,jw4476@columbia.edu,jiayi_wa,Jiayi Wang,+12125550190,false,CN,seas_undergrad,undergraduate,10027,2.5,false,true,false,true,active,2026-09-02T17:55:00+00:00,2026-09-02T18:00:00+00:00
8b11a1d6-432c-4f32-8c7f-76a1568759cd,ob5535@columbia.edu,owen_ba,Owen Barnes,+13475550182,true,US,teachers_college,graduate,10027,2.5,false,false,false,true,active,2026-09-02T17:55:00+00:00,2026-09-02T18:00:00+00:00
1f8b2d56-2ffa-4ff9-a613-b3e5e8618769,rw6789@columbia.edu,ruby_wh,Ruby Whitfield,,true,AU,cbs,graduate,10027,2.5,false,false,false,true,active,2026-09-02T17:55:00+00:00,2026-09-02T18:00:00+00:00
e099a97d-3a12-4986-9f7b-4929504bd92f,an4056@columbia.edu,amara_nw,,,true,NG,columbia_college,undergraduate,10027,10.0,false,false,true,true,active,2025-08-25T14:58:41+00:00,2026-02-15T00:43:46+00:00
f8d855a5-21a5-477b-bd26-6a8ff32c9563,nb3742@columbia.edu,nora_br,,,true,US,cbs,graduate,10031,2.5,false,false,false,true,active,2026-02-23T04:09:50+00:00,2026-02-28T16:36:30+00:00
7c147f54-3645-4b45-97db-b4a3ad648658,kz4810@columbia.edu,kaiwen.zhang,Kaiwen Zhang,+19175550149,true,CN,seas_undergrad,undergraduate,10016,5.0,false,false,false,true,active,2026-09-02T17:55:00+00:00,2026-09-02T18:00:00+00:00
06a5945b-2a25-4bf1-b0d1-578601aaab81,cv4164@columbia.edu,camila.vargas,Camila Vargas,,true,MX,seas_grad,faculty_staff,10027,2.5,false,true,false,true,active,2025-09-05T02:23:30+00:00,2025-11-30T07:56:59+00:00
eebbf0ad-7bc9-40f9-a39b-9952f8048f24,sb6535@columbia.edu,sophia.bennett,,+19295550182,true,US,seas_grad,graduate,10027,2.5,false,false,true,true,active,2026-01-16T13:33:15+00:00,2026-01-17T23:09:22+00:00
94fe657b-e446-422e-8233-465a217764d5,me5859@columbia.edu,matteo.esposito,Matteo Esposito,+16465550114,true,IT,cbs,graduate,10027,2.5,false,true,false,true,active,2026-02-20T00:51:08+00:00,2026-03-04T23:44:39+00:00
3a748a52-31e6-4e13-b168-3406e4520722,ml6091@columbia.edu,mengyao.li,,+13475550103,true,CN,columbia_college,undergraduate,10036,2.5,false,false,false,true,active,2025-09-09T14:46:01+00:00,2025-09-12T23:14:29+00:00
cbeb0053-cbef-4e60-8755-1445364e1ffa,em5368@columbia.edu,elliot_mi,,+19175550102,true,US,cbs,graduate,10027,2.5,false,true,false,true,deactivated,2026-01-18T01:29:48+00:00,2026-03-07T02:25:48+00:00
09df0479-c184-43eb-84fc-57806ea9743a,sq3131@columbia.edu,sophia_qu,Sophia Quinn,,true,US,seas_grad,graduate,10025,0.5,false,false,false,true,active,2025-02-12T06:12:50+00:00,2025-02-25T05:47:42+00:00
b4873cd1-b543-4232-ba4e-8dd873f8eef3,gc5602@columbia.edu,grace.carter,,+16465550165,true,US,seas_grad,graduate,10027,2.5,false,false,false,true,active,2026-08-29T07:47:03+00:00,2026-09-02T18:00:00+00:00
0d63423b-88a8-461b-94f4-e18357eba2f3,mb4236@columbia.edu,marcus_be,,,true,US,general_studies,undergraduate,10031,2.5,false,false,false,true,active,2025-01-28T15:23:41+00:00,2025-04-13T11:18:35+00:00
52c5c6a9-39b5-4951-9af7-b20a0970bd62,bm5939@columbia.edu,bo_ma,,,true,CN,seas_undergrad,undergraduate,11205,2.5,false,false,false,true,active,2025-09-06T09:48:13+00:00,2025-10-06T19:45:28+00:00
373a53bb-6b51-442f-ac4b-1d028d9af863,xh3456@columbia.edu,xinyi_he,Xinyi He,,true,CN,public_health,graduate,10016,1.0,false,true,true,true,active,2026-01-24T05:21:19+00:00,2026-04-12T20:18:31+00:00
6dd5f7ff-d7ae-4044-a507-842ff23faea7,er7838@columbia.edu,ethan_re,Ethan Reed,+12125550116,true,US,seas_grad,graduate,10027,2.5,false,true,false,true,active,2026-09-02T17:55:00+00:00,2026-09-02T18:00:00+00:00
c9ecc336-f916-428a-889e-dd3cd51b608e,qn3189@columbia.edu,quang_ng,,+19295550194,true,VN,cbs,graduate,10025,2.5,false,false,true,true,active,2025-08-23T14:12:04+00:00,2025-09-25T00:44:51+00:00
4333f52d-82f4-4fb4-b6c0-44d327f5b25a,jl7306@columbia.edu,jian_li,,,true,CN,seas_grad,graduate,10027,1.0,true,false,false,true,active,2026-02-01T10:16:51+00:00,2026-03-07T07:56:25+00:00
6a1f02ee-4734-484a-9340-301d6b261f57,sw5233@columbia.edu,sven_wa,,+19295550153,false,SE,columbia_college,undergraduate,10451,2.5,false,false,false,true,active,2026-03-11T21:45:45+00:00,2026-04-10T10:31:06+00:00
1ac6ee78-e266-4507-888f-5c047d74ca46,nq4168@columbia.edu,nathan_qu,,+19295550109,true,US,columbia_college,undergraduate,10027,0.5,false,false,false,true,active,2026-02-11T16:29:00+00:00,2026-03-05T15:24:42+00:00
e818f248-82e9-43bc-9ab7-27d5be02776b,cq6745@columbia.edu,caleb.quinn,Caleb Quinn,+12125550161,false,US,cbs,graduate,10025,2.5,false,false,false,true,active,2025-08-24T19:41:09+00:00,2025-09-17T05:26:50+00:00
35909fc4-d643-4054-9b66-43b56d0b1503,rh2236@columbia.edu,ruby.hayes,,+12125550161,true,US,general_studies,undergraduate,10027,0.5,true,false,false,true,active,2026-08-31T17:53:51+00:00,2026-09-02T18:00:00+00:00
4e4985ea-2b80-4cbe-8d6a-7abfadaa2f26,lf7533@columbia.edu,lucas_fe,Lucas Ferreira,+13475550161,true,BR,gsas,graduate,10027,2.5,false,false,false,true,active,2026-03-03T09:33:55+00:00,2026-03-12T14:16:04+00:00
d2469235-aa8d-4514-a3e7-f9447fa675cd,rm3508@columbia.edu,ryan.miller,,+12125550184,true,US,columbia_college,undergraduate,10031,2.5,true,false,false,true,deactivated,2026-08-30T13:40:00+00:00,2026-09-02T18:00:00+00:00
073d319d-25c3-4082-88f9-0cbb7e686a6c,ey4182@columbia.edu,eunseo_yo,,+13475550194,true,KR,seas_undergrad,undergraduate,10027,2.5,false,false,false,true,active,2026-03-09T18:53:09+00:00,2026-03-24T17:00:46+00:00
4c01c5e4-a2a2-4327-b389-b04521c5072d,xs9351@columbia.edu,xinyi_su,Xinyi Sun,+19175550110,true,CN,seas_undergrad,undergraduate,10027,2.5,false,false,false,true,active,2026-01-23T10:22:39+00:00,2026-09-02T18:00:00+00:00
cf7bc542-a4a8-4473-9640-41c0acb7aea5,td6638@columbia.edu,theo_du,,+19175550101,true,FR,seas_undergrad,undergraduate,10027,2.5,false,false,false,true,active,2026-02-05T07:07:22+00:00,2026-03-11T04:50:26+00:00
de7eec7f-66a2-4cf7-9de7-b653982bbaaf,ew5360@columbia.edu,ethan_wh,Ethan Whitfield,+13475550140,true,US,cbs,graduate,10031,2.5,false,false,false,true,active,2026-09-02T17:55:00+00:00,2026-09-02T18:00:00+00:00
666bc6ff-a4ef-4446-b1f3-452d89ab9300,jk9732@columbia.edu,jaewon_ki,Jaewon Kim,+16465550126,false,KR,general_studies,undergraduate,10027,2.5,false,false,false,true,active,2025-01-29T12:42:41+00:00,2025-02-25T23:36:54+00:00
887b7fc5-3512-427f-b5f1-d0629d72dcf0,dk3877@columbia.edu,dongwoo_kw,,+16465550174,true,KR,seas_undergrad,undergraduate,10027,2.5,false,false,false,true,active,2024-08-31T05:36:21+00:00,2024-11-16T04:17:21+00:00
1c41e1da-7272-4e26-9379-0b684eda11dc,nr6431@columbia.edu,nora.reed,,,true,US,seas_grad,graduate,10025,2.5,false,false,false,true,active,2026-08-31T07:10:00+00:00,2026-09-02T18:00:00+00:00
30af9bdd-a273-4b60-bac7-ca71cf3d5ef9,cb5123@columbia.edu,caleb.bennett,,,true,US,columbia_college,undergraduate,10027,2.5,false,false,false,true,active,2026-02-04T02:57:40+00:00,2026-04-12T02:05:18+00:00
1a3b8eb4-9217-4dfe-a345-ac6a2076c9d5,cg4310@columbia.edu,chloe_gr,,,true,US,teachers_college,graduate,10027,2.5,false,false,false,true,active,2026-02-05T23:42:08+00:00,2026-06-08T20:14:09+00:00
73951fcb-587e-448f-bf78-683136c513b1,ll8570@columbia.edu,lingxi.liu,,,true,CN,columbia_college,undergraduate,10128,2.5,false,true,false,true,active,2026-09-02T17:55:00+00:00,2026-09-02T18:00:00+00:00
481984d9-8844-4ba6-aecf-3d3fd3c177fd,my1333@columbia.edu,minjun.yoon,,+13475550113,true,KR,seas_grad,graduate,10016,5.0,false,true,false,true,deactivated,2025-09-08T00:25:40+00:00,2025-09-11T06:55:42+00:00
f5dc0e8d-4cfb-42ba-851d-c4ab150a805f,rq8705@columbia.edu,ryan_qu,,,true,US,columbia_college,faculty_staff,10031,5.0,false,false,false,true,active,2026-01-18T16:59:45+00:00,2026-02-10T06:23:59+00:00
a45ac5b4-0679-4ebf-84e7-2d9da623f04a,ee6961@columbia.edu,emma.ellis,,+13475550148,true,US,seas_grad,graduate,10027,2.5,false,false,false,true,active,2026-09-02T17:55:00+00:00,2026-09-02T18:00:00+00:00
d34b2b4a-bc0b-4ffd-83db-00f5cc6c937f,ds2954@columbia.edu,doyoon_sh,,,true,KR,columbia_college,undergraduate,10027,0.5,true,true,false,true,active,2024-09-22T08:22:04+00:00,2024-12-08T06:58:55+00:00
ee695881-c43e-42d5-8d6b-22f89b95592c,nl9687@columbia.edu,niklas_li,,+16465550107,true,CH,teachers_college,graduate,10027,2.5,true,false,false,true,active,2026-09-02T17:55:00+00:00,2026-09-02T18:00:00+00:00
3b91383c-8499-476e-b401-af488cd4b13f,nk2649@columbia.edu,nayeon_ki,,+16465550187,false,KR,columbia_college,undergraduate,10025,2.5,false,false,false,true,active,2026-02-15T09:53:54+00:00,2026-02-20T18:52:02+00:00
536e9f2a-3aad-4928-9766-ddb2f2ce04bb,jg6210@columbia.edu,juliette_gi,,+13475550131,false,FR,columbia_college,undergraduate,10025,1.0,false,false,false,true,active,2025-01-23T09:37:28+00:00,2025-03-21T07:22:52+00:00
04ceced2-1e5d-42b0-9a6a-158e9a108c1d,yc2314@columbia.edu,yuxin_ch,,+13475550171,true,CN,cbs,graduate,10027,2.5,false,false,true,true,active,2026-02-05T23:56:43+00:00,2026-05-29T00:20:39+00:00
af6b2df3-a93c-4f20-9ba5-cf38a05d51c5,mi2051@columbia.edu,meera_iy,Meera Iyer,+19295550199,true,IN,seas_grad,graduate,11375,2.5,false,false,false,true,deactivated,2026-09-02T17:55:00+00:00,2026-09-02T18:00:00+00:00
f7fc3247-4e08-45c5-bf07-1580aa80b186,yk9904@columbia.edu,yuna_ka,,+13475550108,true,KR,seas_grad,graduate,10027,2.5,false,true,false,true,active,2025-10-28T02:35:44+00:00,2025-12-05T09:13:03+00:00
adcf5b0c-a9b8-4599-8c22-a281a999db7b,mm7077@columbia.edu,marcus.miller,,+19175550191,true,US,general_studies,undergraduate,10031,2.5,false,false,true,true,active,2026-01-25T06:27:53+00:00,2026-02-13T19:48:12+00:00
fda29f93-a3e8-4fb9-84ba-b9b7b56ec5c2,af9543@columbia.edu,anna_fi,,+19175550148,true,NL,gsapp,faculty_staff,10027,10.0,false,false,false,true,active,2026-01-18T18:57:40+00:00,2026-02-07T02:50:35+00:00
f4c745ee-bf70-4547-a9a0-e29c2be479a6,jo1170@columbia.edu,jimin.oh,,,true,KR,cbs,graduate,10031,2.5,false,true,false,false,active,2026-09-02T17:55:00+00:00,2026-09-02T18:00:00+00:00
3b534511-491d-43ca-8db3-2f08eee9be65,al2574@columbia.edu,anna_li,Anna Lindqvist,,true,DE,general_studies,undergraduate,10026,2.5,false,false,false,true,active,2025-08-30T14:14:40+00:00,2025-11-05T05:28:08+00:00
ce36aea6-fdbd-41f0-af71-96972ce4d5d1,ck4980@columbia.edu,chaewon_ka,,+13475550102,true,KR,columbia_college,undergraduate,10027,2.5,false,false,false,true,active,2025-01-18T23:44:33+00:00,2025-02-26T13:19:55+00:00
58257853-1e57-4d62-9ffa-e3bb46ea2cbd,hs3972@columbia.edu,hina_sa,,,true,JP,sipa,graduate,10463,10.0,false,false,false,true,active,2026-01-19T04:45:50+00:00,2026-03-31T11:39:35+00:00
0183dc00-5b81-4d6d-aa94-59a230ee274c,lm3848@columbia.edu,lucia_ma,,+16465550190,true,MX,gsapp,graduate,10025,2.5,false,false,false,true,active,2025-08-23T21:34:16+00:00,2025-09-16T04:28:20+00:00
4fb579ea-1574-44fa-af02-83f6cb410836,sk2838@columbia.edu,siddharth_kh,Siddharth Khan,,true,IN,sipa,graduate,10027,1.0,false,false,true,true,active,2025-09-04T05:12:29+00:00,2025-09-10T18:11:01+00:00
f0975694-b83e-4f38-932a-48a07c354e6e,zm1824@columbia.edu,zara_me,,+19295550114,true,IN,seas_undergrad,undergraduate,10027,2.5,false,false,false,true,active,2026-02-09T01:28:42+00:00,2026-02-12T12:31:59+00:00
501e8ce4-ec88-49ee-8091-df9797903b55,hx8447@columbia.edu,hao_xu,Hao Xu,,true,CN,columbia_college,undergraduate,10027,2.5,false,false,false,true,active,2025-01-25T03:33:35+00:00,2025-01-27T21:22:10+00:00
d7b30ac7-a843-4c2c-b7d0-5dbca0c169c3,sl7247@columbia.edu,sven_li,,,true,NL,seas_undergrad,undergraduate,10025,2.5,false,false,true,true,active,2024-09-03T00:40:27+00:00,2024-09-10T05:19:36+00:00
99348a51-08e9-4760-8822-b2f8debef37f,td7916@columbia.edu,tessa.doyle,Tessa Doyle,+12125550114,true,US,gsapp,faculty_staff,10022,2.5,false,true,false,true,active,2025-01-29T14:33:13+00:00,2025-03-05T14:48:05+00:00
2fdab17b-b531-49bd-b7bf-e2eccda6e5eb,eb9079@columbia.edu,elliot.brooks,,+12125550170,true,US,columbia_college,undergraduate,10038,2.5,false,false,false,true,active,2026-01-18T12:27:00+00:00,2026-02-26T19:46:27+00:00
98ad27ce-e47e-4771-ad29-805b07806c9f,sz5409@columbia.edu,sven_zi,Sven Zimmermann,,true,NL,teachers_college,graduate,10021,2.5,false,true,false,true,active,2026-09-02T17:55:00+00:00,2026-09-02T18:00:00+00:00
223b052c-55c7-4152-903d-0f666656212e,rb5503@columbia.edu,rahul_bo,Rahul Bose,,true,IN,teachers_college,faculty_staff,10031,2.5,false,false,false,true,active,2026-01-18T12:37:58+00:00,2026-03-09T17:56:41+00:00
b9da329a-3d04-4f0e-b90f-119d2d7bf851,dd7260@columbia.edu,daniel.doyle,Daniel Doyle,,true,US,seas_undergrad,undergraduate,10027,2.5,false,true,false,true,active,2026-09-02T17:55:00+00:00,2026-09-02T18:00:00+00:00
919c1afb-25b2-4b3a-bfab-39ebe9e77e2c,rg2563@columbia.edu,rahul_gu,,+13475550184,true,IN,columbia_college,undergraduate,10031,2.5,true,false,false,true,active,2026-02-02T11:39:29+00:00,2026-02-10T05:40:18+00:00
d6e6f00a-8127-4424-b395-a2b2c23cac41,mb8078@columbia.edu,maya.barnes,Maya Barnes,+19175550145,false,US,seas_undergrad,undergraduate,10025,2.5,false,false,false,true,active,2026-08-31T18:00:28+00:00,2026-09-02T18:00:00+00:00
fdd43fca-ada6-4d98-94a5-dbc1afd11d57,or2962@columbia.edu,owen.reed,Owen Reed,+19175550127,true,US,general_studies,faculty_staff,10010,2.5,false,false,true,true,active,2025-11-04T05:54:05+00:00,2025-11-27T17:02:42+00:00
3dd41b30-f451-4230-bda0-d7be3222adb9,em2352@columbia.edu,elliot_ma,Elliot Marsh,+16465550124,true,US,general_studies,undergraduate,10003,2.5,false,false,false,true,active,2026-09-02T17:55:00+00:00,2026-09-02T18:00:00+00:00
e608adee-5af1-4b18-b061-19391f09fb69,ka4156@columbia.edu,kofi_ad,,+16465550125,true,GH,sipa,graduate,10027,2.5,false,false,false,true,active,2026-09-02T17:55:00+00:00,2026-09-02T18:00:00+00:00
33e5009b-0de8-45ed-8c37-d0becbd4b215,fk7745@columbia.edu,farhan_kh,,+16465550120,true,IN,seas_grad,graduate,10026,0.5,true,false,true,true,active,2026-09-02T17:55:00+00:00,2026-09-02T18:00:00+00:00
2546be0b-81f5-441c-bbbe-d4925b10d00d,zh4229@columbia.edu,ziyu_hu,Ziyu Huang,+12125550175,true,CN,seas_undergrad,undergraduate,10019,2.5,false,false,false,true,active,2025-08-24T09:50:37+00:00,2025-10-18T21:07:15+00:00
4f14b9b6-1b26-45f2-bcba-ecfcafdeb6e3,fe5947@columbia.edu,francesca_es,,,true,IT,arts,graduate,10027,2.5,false,false,false,true,active,2026-09-02T17:55:00+00:00,2026-09-02T18:00:00+00:00
4f7d3f82-809f-4176-b3bb-245e659f22ab,gb9806@columbia.edu,grace_be,,+12125550187,true,US,law,graduate,10024,10.0,false,false,false,true,active,2025-08-22T16:29:14+00:00,2025-11-29T02:52:07+00:00
4abb2cf3-b1da-427a-ac84-f8058f0c28ab,at8100@columbia.edu,aoi_ta,,+19295550152,true,JP,gsapp,graduate,10019,2.5,false,false,false,false,active,2026-08-28T14:34:38+00:00,2026-09-02T18:00:00+00:00
1cd48c64-f20e-4082-a7f1-2a3bb03696ba,jm8770@columbia.edu,jiayi.ma,Jiayi Ma,+12125550105,true,CN,vps,graduate,10025,2.5,true,false,false,true,active,2026-09-02T17:55:00+00:00,2026-09-02T18:00:00+00:00
5a599c96-4d85-42fe-91cd-ea7812bade16,es5670@columbia.edu,emma_si,Emma Sinclair,+19295550183,true,US,seas_grad,graduate,10035,2.5,false,false,false,false,active,2026-09-02T17:55:00+00:00,2026-09-02T18:00:00+00:00
573eb679-3294-4f6c-9352-94085c83e87f,yy1677@columbia.edu,yuhan_ya,,+13475550109,true,SG,law,graduate,10027,0.5,false,true,false,true,active,2025-08-25T03:39:49+00:00,2025-09-28T13:00:23+00:00
459c517f-ee6e-4dd8-8e73-1f546778d794,zs5196@columbia.edu,zoe.sullivan,Zoe Sullivan,+19175550110,true,US,seas_undergrad,undergraduate,10025,2.5,false,false,false,true,active,2025-08-22T09:58:15+00:00,2025-10-07T00:39:43+00:00
299a8f80-c512-4987-80d2-c15927f4e916,yy9730@columbia.edu,yifan_ya,Yifan Yang,+19295550131,true,TW,seas_grad,graduate,10036,2.5,false,false,false,true,active,2025-09-27T22:35:21+00:00,2025-10-26T22:53:16+00:00
743aae1e-e024-4953-a3ae-1413333f514f,yw9800@columbia.edu,yuhan.wu,,+16465550131,true,CN,columbia_college,undergraduate,10027,10.0,false,false,false,true,active,2024-09-02T07:12:31+00:00,2024-09-23T05:15:34+00:00
3c4a47de-e63f-470d-a750-5453edea905e,hk6326@columbia.edu,hyunwoo.kim,,+12125550188,false,KR,seas_grad,graduate,10027,2.5,false,false,true,true,active,2026-01-31T03:24:22+00:00,2026-04-18T18:07:13+00:00
17205c4f-59ba-489a-b1c0-e573f032817f,mr3108@columbia.edu,matteo_ro,,,true,IT,gsas,graduate,10030,2.5,false,false,false,true,active,2026-09-02T17:55:00+00:00,2026-09-02T18:00:00+00:00
a1e2e693-3bde-4f70-9281-01259889ee69,dv5139@columbia.edu,dmitri_vo,Dmitri Volkov,+12125550160,true,RU,seas_grad,graduate,10027,2.5,false,false,false,true,active,2025-09-04T23:11:15+00:00,2025-10-05T07:17:09+00:00
4c5170f9-b83f-4c3d-99ce-06c2ac1ad2b0,bs3442@columbia.edu,bo.sun,,+19175550143,false,CN,sipa,graduate,10037,2.5,false,false,false,true,active,2026-09-02T17:55:00+00:00,2026-09-02T18:00:00+00:00
c112ea1d-a569-465d-950b-de9669ed8cb8,bp3955@columbia.edu,beatriz_pe,Beatriz Pereira,+13475550164,true,BR,columbia_college,undergraduate,10027,2.5,false,false,false,true,active,2026-08-28T13:34:15+00:00,2026-09-02T18:00:00+00:00
8752d8d9-b4a6-4313-b226-d8206692281d,cm4963@columbia.edu,chloe.marsh,,,true,US,columbia_college,undergraduate,10027,2.5,false,false,false,true,active,2026-09-02T17:55:00+00:00,2026-09-02T18:00:00+00:00
1755328b-9010-4f07-b351-51bc6d8e8e7e,yi9822@columbia.edu,yulia.ivanov,Yulia Ivanov,+19295550170,true,RU,seas_undergrad,undergraduate,10025,2.5,false,false,false,true,active,2026-02-01T15:42:44+00:00,2026-02-18T10:01:17+00:00
f79de4b1-f0cc-45e9-85c3-b3112725fde1,sk9958@columbia.edu,sungmin_kw,Sungmin Kwon,+19175550174,true,KR,columbia_college,undergraduate,10027,2.5,false,false,false,true,active,2024-09-05T07:32:59+00:00,2024-10-15T08:15:28+00:00
f31ed9a5-371d-40f1-abad-f2898658760d,mw8044@columbia.edu,marcus_wh,Marcus Whitfield,+19295550110,true,US,seas_grad,graduate,10027,2.5,true,false,false,true,active,2025-08-21T20:47:57+00:00,2025-12-01T22:04:44+00:00
0675ff4e-03a1-4a1b-91f2-4e5095585649,wl5801@columbia.edu,wei.lin,Wei Lin,,true,TW,general_studies,undergraduate,10025,10.0,false,false,false,true,active,2026-01-19T19:27:42+00:00,2026-01-26T01:56:08+00:00
67720afd-c98f-4042-88f8-4ee42ce6223e,mq5020@columbia.edu,michael_qu,Michael Quinn,+19295550155,true,US,cbs,graduate,10027,5.0,false,false,false,true,active,2026-01-18T20:15:25+00:00,2026-04-15T17:46:05+00:00
